contract,family,freeze_time,max_smoothed_activity,median_smoothed_activity,p95_smoothed_activity,peak_plateau_count,profile_id,session_date,smoothing_half_width_ticks,source_date,year
NQZ9,opening_hour_rth,2019-11-07T10:30:00-05:00,3.336420048340705759243687638,0.7425859930877969965555617695,2.980229791308677913703938319,5,50e135974f66938f5246,2019-11-07,2,2019-11-07,2019
NQZ9,full_overnight,2019-10-04T09:30:00-04:00,2.626714149129293299747462338,0.8291975062162331729643815013,2.354241551464055072440904542,19,512ec3c7c196c38caa84,2019-10-04,2,2019-10-04,2019
NQZ9,full_overnight,2019-11-27T09:30:00-05:00,1.99703207413104203579171832,0.8752123475619237767989904044,1.861230968570733695538135769,11,522086f071bdf0f45c75,2019-11-27,2,2019-11-27,2019
NQU9,prior_rth,2019-06-28T16:00:00-04:00,3.27240622730002634557001683,0.7812957096433107837732054749,3.007864577988193977906891801,5,5237569345f17260e4d1,2019-07-01,2,2019-06-28,2019
NQM9,opening_hour_rth,2019-04-11T10:30:00-04:00,2.506712295632594163940944451,0.8362718184901621381409811425,2.170076173163307620484027506,8,52402be088298f6da024,2019-04-11,2,2019-04-11,2019
NQM9,opening_hour_rth,2019-05-17T10:30:00-04:00,2.352276011954714166825687301,0.878856165999133190676395288,2.239107623966059355314065364,11,5245643c73b588449bd4,2019-05-17,2,2019-05-17,2019
NQZ9,prior_rth,2019-10-09T16:00:00-04:00,2.666589016493288163158252214,0.907726323918665130554636814,2.191713567956803838555454082,14,53600426f6b0be353e94,2019-10-10,2,2019-10-09,2019
NQH9,opening_hour_rth,2019-01-07T10:30:00-05:00,1.960703521614334076292249464,1.166091134896836696813696471,1.900846489045242525685295409,9,53b0b7be7f7916c52f9d,2019-01-07,2,2019-01-07,2019
NQU9,prior_rth,2019-08-07T16:00:00-04:00,2.383638838510564469338959468,0.96245607310294273492033264,2.090030546590998201603999991,49,540f0a16d5e6ba953787,2019-08-08,2,2019-08-07,2019
NQM9,opening_hour_rth,2019-03-20T10:30:00-04:00,2.413986875765393625998813911,0.9603505509013716316149653244,2.358510367653560051007685041,6,5427bc7379abfa0e68c9,2019-03-20,2,2019-03-20,2019
NQU9,opening_hour_rth,2019-09-06T10:30:00-04:00,2.040223952756728866484599876,1.068720170824691959446197943,1.924904410896375793799317911,8,542d5cbe27884ba75bae,2019-09-06,2,2019-09-06,2019
NQU9,opening_hour_rth,2019-07-15T10:30:00-04:00,1.905099694140957511015527673,1.026698118707154578151545125,1.827212522119603051690088577,6,54363ae133ba5b4b2b49,2019-07-15,2,2019-07-15,2019
NQH9,midnight,2019-02-25T09:30:00-05:00,2.165019806140007182629594142,0.8749257999153629356837188516,2.041079146849771084384724834,16,54754cba274f9b26b7d9,2019-02-25,2,2019-02-25,2019
NQZ9,midnight,2019-10-18T09:30:00-04:00,2.111648847785638179757286468,1.04486892824524263382147288,1.898492854780019571864047038,13,5484e9d74ff349b10b7c,2019-10-18,2,2019-10-18,2019
NQH0,midnight,2019-12-20T09:30:00-05:00,5.549110806661464731323322753,0.4863262664070495868394229718,3.98070503429991862289562943,14,54c534a94b3b3d47b6db,2019-12-20,2,2019-12-20,2019
NQH9,prior_rth,2019-01-30T16:00:00-05:00,3.166940864316030784195744667,0.674093029316767989363524359,2.514827233533897377414256863,31,550afe5bc0a2e159ad82,2019-01-31,2,2019-01-30,2019
NQM9,full_overnight,2019-05-13T09:30:00-04:00,3.666523033159553165559615282,0.6074083285698646186021279336,2.590283020978660562226065588,28,5510693327749c5947ef,2019-05-13,2,2019-05-13,2019
NQM9,midnight,2019-04-26T09:30:00-04:00,3.307824650310592455420984553,0.728494249130609249379174056,2.661788978161143329847473656,15,55329b93466b7a0da387,2019-04-26,2,2019-04-26,2019
NQZ9,midnight,2019-09-26T09:30:00-04:00,3.173584991477279700632152763,0.991445242149638175676820453,2.109134298167767074525658512,15,5572b25b4728ef072ac5,2019-09-26,2,2019-09-26,2019
NQU9,midnight,2019-08-05T09:30:00-04:00,1.746174124072295081422241223,1.029522485050270465796754098,1.594872070088438558931994616,25,55810226da70f6ec3f2a,2019-08-05,2,2019-08-05,2019
NQZ9,prior_rth,2019-10-10T16:00:00-04:00,3.226734280599602577976436564,0.58656557343476686649527467,2.805979339745137424882106671,20,558351b00d1036400a49,2019-10-11,2,2019-10-10,2019
NQU9,prior_rth,2019-08-30T16:00:00-04:00,4.083934648490464252903592277,0.6433302307189729815336923953,3.310421264868838203926648769,24,5610249356312d8cfedf,2019-09-03,2,2019-08-30,2019
NQH9,midnight,2019-02-13T09:30:00-05:00,2.309663491858400367727161764,0.8894308883252121564931729779,2.196683806760702405145506689,9,56781abc559369d1230d,2019-02-13,2,2019-02-13,2019
NQU9,opening_hour_rth,2019-08-16T10:30:00-04:00,3.077129230990029846797109529,0.6289249743652653195672650033,2.872240725651925974669153573,7,56bc7f14dc158e61fb8d,2019-08-16,2,2019-08-16,2019
NQZ9,opening_hour_rth,2019-11-14T10:30:00-05:00,2.553477378059260295511268613,0.917948113866580054939849482,2.260953894910747980704285046,8,56c9997a9d319fd38299,2019-11-14,2,2019-11-14,2019
NQZ9,midnight,2019-09-16T09:30:00-04:00,2.952907831664344356312161208,0.6242706330841912850442309745,2.264082172118231161726318207,14,5770173f25dc37aebeb0,2019-09-16,2,2019-09-16,2019
NQM9,opening_hour_rth,2019-06-07T10:30:00-04:00,4.478621447150911856299258884,0.5523473408116103931667461249,3.121832795849447999086448471,14,57af7edb697da11bae2f,2019-06-07,2,2019-06-07,2019
NQZ9,prior_rth,2019-11-20T16:00:00-05:00,3.286438232387319800272585241,0.971353664352882027055213209,2.274308933154472008844336618,23,57fcc686aca0a9c092e1,2019-11-21,2,2019-11-20,2019
NQH9,midnight,2019-01-08T09:30:00-05:00,1.71345163968208520799281227,1.021086281780887449111071333,1.534860495468816529939270853,22,5887d926089a26382632,2019-01-08,2,2019-01-08,2019
NQZ9,prior_rth,2019-11-25T16:00:00-05:00,7.713150726768367246556862342,0.348417215873675858089241542,5.235018724811130796094254934,14,588d233e2889b760c785,2019-11-26,2,2019-11-25,2019
NQZ9,full_overnight,2019-09-18T09:30:00-04:00,2.833581190364660970614253008,0.6168041524044090284331086145,2.510711839079163907260045609,8,58a3d1ad1af88a0194ff,2019-09-18,2,2019-09-18,2019
NQZ9,opening_hour_rth,2019-09-25T10:30:00-04:00,3.085335126341667174335726568,0.8323777451883520639796128235,2.715203214490809072301516337,14,58befefaee8f5684f60c,2019-09-25,2,2019-09-25,2019
NQU9,midnight,2019-09-04T09:30:00-04:00,3.230793227864302766834363742,0.89896633279519306642505789,2.394943309084061958736320953,23,5904edb3d80eac151180,2019-09-04,2,2019-09-04,2019
NQM9,prior_rth,2019-04-26T16:00:00-04:00,2.991074658631939015490027076,0.9202837479660296448798289117,2.750344818536795465106749473,26,59d2dd9d82b99bc2154e,2019-04-29,2,2019-04-26,2019
NQZ9,opening_hour_rth,2019-10-17T10:30:00-04:00,1.953101421052298770210653217,0.9050011692985727630011557799,1.910957615000579098500429454,9,5a6df9f32f55b16f5b6b,2019-10-17,2,2019-10-17,2019
NQZ9,full_overnight,2019-10-30T09:30:00-04:00,3.037917405982645965733859558,0.6980439467900242145724575965,2.520092548227953907211585912,8,5a7aac18ebbabae8b17f,2019-10-30,2,2019-10-30,2019
NQZ9,full_overnight,2019-11-22T09:30:00-05:00,4.266522861660045129021391729,0.4929970824013537500857991465,3.568860828288156157097403691,13,5aa9a35953d2ca2222be,2019-11-22,2,2019-11-22,2019
NQM9,prior_rth,2019-03-19T16:00:00-04:00,3.43968407749199147685522739,0.6233899284748655489635186485,2.649507256467561056538249252,14,5b098686730331bb0c67,2019-03-20,2,2019-03-19,2019
NQM9,midnight,2019-05-13T09:30:00-04:00,3.508620978248807836804550308,0.4891275576722607327930547992,2.779140942647579559595642216,26,5b3c6becd06309848b67,2019-05-13,2,2019-05-13,2019
NQM9,midnight,2019-05-02T09:30:00-04:00,2.250287346849456153132049544,1.013870437654704686383547939,1.835635298966357057199676748,10,5b91d349600de0db4a64,2019-05-02,2,2019-05-02,2019
NQU9,prior_rth,2019-07-01T16:00:00-04:00,2.573833001582133672465768928,0.9287627874815873460810605708,2.10815066666222960906348732,20,5ba0b27b9f655f0b68cd,2019-07-02,2,2019-07-01,2019
NQM9,opening_hour_rth,2019-03-19T10:30:00-04:00,1.678682485376282257160524382,1.197965371554874359125875424,1.667092958040048622902803598,6,5ba7fa4afcf7f62c2fd0,2019-03-19,2,2019-03-19,2019
NQH9,opening_hour_rth,2019-01-11T10:30:00-05:00,1.619242828574150710753265701,1.0289881033711538226903622,1.593364219833648968331370256,9,5bc6c242a1ef2ed7580f,2019-01-11,2,2019-01-11,2019
NQH9,midnight,2019-02-28T09:30:00-05:00,2.771963261580306255898161436,0.8357621314192096203171373026,2.356744038263019688877114129,12,5bd6ccb958397daea432,2019-02-28,2,2019-02-28,2019
NQM9,prior_rth,2019-04-18T16:00:00-04:00,2.408198769170914278874026783,0.8870320614742265109495061635,2.176897254661172927452021501,11,5c1ea564ca0858c9e997,2019-04-22,2,2019-04-18,2019
NQZ9,prior_rth,2019-10-04T16:00:00-04:00,2.726685161433722717323253409,0.9969511270735437869108067221,2.091948709624763570532408856,20,5c428e451de0d6610005,2019-10-07,2,2019-10-04,2019
NQU9,opening_hour_rth,2019-09-05T10:30:00-04:00,2.605749828404060051139338872,0.845734022977813190241734113,2.115323150034860382697502403,19,5ca78c879a9edc432280,2019-09-05,2,2019-09-05,2019
NQM9,prior_rth,2019-05-22T16:00:00-04:00,2.625440164085503093966164387,0.9346357773919012090499723898,2.552702584058285828027945352,11,5caec4629ad226e48d14,2019-05-23,2,2019-05-22,2019
NQZ9,prior_rth,2019-09-30T16:00:00-04:00,2.308593276259378927414689912,0.999467741007447288006728459,1.946666587738348618929853124,17,5e4e2fdc7beb916d5b9e,2019-10-01,2,2019-09-30,2019
NQU9,full_overnight,2019-08-13T09:30:00-04:00,2.295082015511067152081267928,0.83431349448415772926734601,2.092214217694115322693252077,19,5e7b42b2442cca537357,2019-08-13,2,2019-08-13,2019
NQU9,prior_rth,2019-07-10T16:00:00-04:00,3.055194467167978600478586229,0.6634523426575672425982190413,2.628249993572890538993004709,16,5ed60a2b1a5243f9386b,2019-07-11,2,2019-07-10,2019
NQU9,prior_rth,2019-06-24T16:00:00-04:00,2.111472307363103017612151786,1.040326125396657084113751346,2.053960645691784775266943629,3,5efbeebfd3a73bd66b8d,2019-06-25,2,2019-06-24,2019
NQH9,full_overnight,2019-01-07T09:30:00-05:00,2.689009057965594747634422993,0.7890348897976412102449972765,2.105695047569389550921912171,24,5f1a3c5fbcfffbcf16cb,2019-01-07,2,2019-01-07,2019
NQM9,opening_hour_rth,2019-04-23T10:30:00-04:00,2.746006024615120637292770659,0.8653177633174564012943513998,2.271831388855997075596444484,14,5f2e0f152ce7ff658b34,2019-04-23,2,2019-04-23,2019
NQZ9,opening_hour_rth,2019-12-11T10:30:00-05:00,2.502831527286706328175657657,0.860208310836648302449113165,2.205562328569675404209394278,9,5f9adac1dd3a9fd698c2,2019-12-11,2,2019-12-11,2019
NQM9,opening_hour_rth,2019-04-12T10:30:00-04:00,2.580633002022294221043457973,0.7048086810949867795379699974,2.491080171208075203833661336,1,5f9be2cce9404ef56c24,2019-04-12,2,2019-04-12,2019
NQU9,full_overnight,2019-09-04T09:30:00-04:00,3.576979847385607800121071203,0.92186132147764757619980287,2.419579227208314148280883486,35,602ca797fb8ba9c65420,2019-09-04,2,2019-09-04,2019
NQU9,opening_hour_rth,2019-06-20T10:30:00-04:00,2.552559378744716697897778883,0.6421154063756231564416893105,2.413156311177958154447187769,10,603e5c4c338faac7690b,2019-06-20,2,2019-06-20,2019
NQH9,full_overnight,2019-02-05T09:30:00-05:00,2.627775890860875952485118681,0.883743071701220113275563709,2.344847580848024258472073318,11,606371e3cc0a8c20eeef,2019-02-05,2,2019-02-05,2019
NQH0,opening_hour_rth,2019-12-20T10:30:00-05:00,2.525561535876048793769069824,0.8536357467149330767742010395,2.411408113521542493181824299,5,6091a06acd667873ff23,2019-12-20,2,2019-12-20,2019
NQM9,prior_rth,2019-04-10T16:00:00-04:00,1.967843935933300278067183099,0.9749598676289680149848404576,1.76764207633139500424034889,12,60a904bd83c4fcea3b48,2019-04-11,2,2019-04-10,2019
NQM9,full_overnight,2019-04-03T09:30:00-04:00,4.11405602262596960408820288,0.4986349405313853652114768671,3.758058314969252115963198782,17,60fc38ffee2084065665,2019-04-03,2,2019-04-03,2019
NQM9,opening_hour_rth,2019-04-04T10:30:00-04:00,3.30988064672694086551231727,0.8593107966701136547386074296,2.838447201018786675688231307,10,61d8316a248d3d1135bf,2019-04-04,2,2019-04-04,2019
NQZ9,midnight,2019-10-11T09:30:00-04:00,3.292233858517276242828676081,0.625357923782448509948636518,2.874312140314612254102009929,16,61ec98b3e4a470143a52,2019-10-11,2,2019-10-11,2019
NQU9,prior_rth,2019-08-16T16:00:00-04:00,2.995167588787579003024818148,0.7735704244919664743767767899,2.795130072851842908178720282,20,62762c5164acb83c40cd,2019-08-19,2,2019-08-16,2019
NQZ9,opening_hour_rth,2019-11-22T10:30:00-05:00,2.667586626870333222050417833,0.8936744091024725871809252609,2.554543819902100510890289393,4,62bf8b6d67758e47db55,2019-11-22,2,2019-11-22,2019
NQH9,full_overnight,2019-02-06T09:30:00-05:00,2.082645514335566405367893438,0.809289180823433513268480185,1.908631092579946829888541966,12,62e718b49b775c93d301,2019-02-06,2,2019-02-06,2019
NQH9,midnight,2019-02-20T09:30:00-05:00,2.418107807462303712319552102,1.115849189942970712700643634,1.981588427338117842141891714,7,638a39ec449fe8b83716,2019-02-20,2,2019-02-20,2019
NQM9,prior_rth,2019-05-03T16:00:00-04:00,2.307152188847173758186970457,0.9049915709687272120830408537,1.880761492395342557520787092,23,645ffeeaa167ac7091d4,2019-05-06,2,2019-05-03,2019
NQM9,opening_hour_rth,2019-04-05T10:30:00-04:00,1.884920510882994419415739091,1.083309663122295922923573076,1.81692147877643988003524758,6,648e5e608c8c5dd59afd,2019-04-05,2,2019-04-05,2019
NQU9,prior_rth,2019-07-29T16:00:00-04:00,2.51488914697732160247728804,1.054432942128317962962500457,2.30163919617865438935755555,16,649ec4199394e7a553f8,2019-07-30,2,2019-07-29,2019
NQM9,opening_hour_rth,2019-05-22T10:30:00-04:00,2.54639923093663464034894818,0.7939928845242226036273795595,2.338155692594231460303546136,10,65043c292ca8c9055965,2019-05-22,2,2019-05-22,2019
NQM9,midnight,2019-05-23T09:30:00-04:00,3.429305090659019671028997614,0.7087375766347919116082099016,2.770377443083187737266077519,27,65356d2133a6f89c9722,2019-05-23,2,2019-05-23,2019
NQM9,prior_rth,2019-03-26T16:00:00-04:00,2.033309210516589906712872057,0.9627241969571368393838821265,1.863340974553132884782998192,33,655de3d4c56d8e55c91c,2019-03-27,2,2019-03-26,2019
NQH9,prior_rth,2019-01-16T16:00:00-05:00,2.819772010252157069373507239,0.8312604908795355562346878847,2.524528850256306462158392718,13,657ac1c7a8eae92c7cbe,2019-01-17,2,2019-01-16,2019
NQM9,full_overnight,2019-05-29T09:30:00-04:00,4.45973829017047172421860258,0.7061846809840404755558650241,3.293299199734309325941150591,16,657d09d3c8d22f4cdffc,2019-05-29,2,2019-05-29,2019
NQU9,opening_hour_rth,2019-08-14T10:30:00-04:00,1.524737576082772596449594729,1.172126446160613190783587457,1.428545599105227250974703706,16,65853fb8873fc2b5ce2e,2019-08-14,2,2019-08-14,2019
NQU9,midnight,2019-08-20T09:30:00-04:00,2.836599617717376073949527752,0.6976200924868435269627824138,2.394867091854446864335605253,11,65b87c440785abca3d2b,2019-08-20,2,2019-08-20,2019
NQZ9,opening_hour_rth,2019-10-25T10:30:00-04:00,2.636610274750911362773323377,0.6474474185088211285559799634,2.382832064302007033138910768,13,666dd256c26b7189f555,2019-10-25,2,2019-10-25,2019
NQH9,midnight,2019-01-30T09:30:00-05:00,2.475687957686015272551605531,0.8743606691726737143686032546,2.105927936358490922338009673,14,67359fe3db842a887bf4,2019-01-30,2,2019-01-30,2019
NQH9,prior_rth,2019-02-11T16:00:00-05:00,2.854018715817685597338418013,0.7112171305313176903203684574,2.546507575864592530382071924,15,67375b73254e167cf789,2019-02-12,2,2019-02-11,2019
NQM9,midnight,2019-04-24T09:30:00-04:00,2.490357275642020962315654579,0.894138043651800718430435654,2.300897952424333021299796589,9,67518ad5148fd5676539,2019-04-24,2,2019-04-24,2019
NQM9,opening_hour_rth,2019-05-15T10:30:00-04:00,2.778780956239537078979128658,0.855924752106485551833353992,2.188222989682069856253240553,22,6778de38b78ca355562f,2019-05-15,2,2019-05-15,2019
NQU9,prior_rth,2019-08-19T16:00:00-04:00,3.156333737011746592923531733,0.5752828144451151249410917256,2.980141918357727228817518061,14,679f6b4f7c728b0c8e04,2019-08-20,2,2019-08-19,2019
NQU9,prior_rth,2019-08-08T16:00:00-04:00,3.505518980062220277969950969,0.8254732285888154805312146274,3.170384856969868038662929589,34,67c10b0fb63bcf41f595,2019-08-09,2,2019-08-08,2019
NQH9,prior_rth,2019-02-08T16:00:00-05:00,2.529969419212741324063816422,0.9019405434283982645337353966,2.275987683644570880115045106,16,681d8dd84d4ac49b168e,2019-02-11,2,2019-02-08,2019
NQU9,midnight,2019-09-05T09:30:00-04:00,2.604956662825113709102721641,0.7887447913513351235100438817,2.326677767309848372602451348,17,682169f597259163a3d5,2019-09-05,2,2019-09-05,2019
NQH9,prior_rth,2019-03-08T16:00:00-05:00,2.228316680072428380671160421,1.117420913793508260384130967,1.99724207607853389017185535,18,683cfb13042d73f4c990,2019-03-11,2,2019-03-08,2019
NQH0,opening_hour_rth,2019-12-30T10:30:00-05:00,3.969478995129070551571102911,0.581373784899620877024686639,2.726747379426880951121639226,19,69121598f4aa09d62a42,2019-12-30,2,2019-12-30,2019
NQZ9,full_overnight,2019-10-08T09:30:00-04:00,3.338606649595676886753479657,0.733183087279608212854874834,2.892060395697707587400465226,27,694461eaaceb99bff35c,2019-10-08,2,2019-10-08,2019
NQH0,midnight,2019-12-19T09:30:00-05:00,2.258663866683127358551525656,0.8507880799667896459340779874,2.210571622172200312107318244,4,6a18e1c4f495d75f7442,2019-12-19,2,2019-12-19,2019
NQH9,full_overnight,2019-01-18T09:30:00-05:00,4.683762403272075828163630669,0.5008918245912492239262938725,3.604036029458260505079794182,15,6a427d6782763aec3730,2019-01-18,2,2019-01-18,2019
NQU9,full_overnight,2019-08-28T09:30:00-04:00,2.841446715648967514639774997,0.8084387765248714256874777358,2.274150853540566172543478188,20,6adcf07ff33479a306fa,2019-08-28,2,2019-08-28,2019
NQH9,midnight,2019-01-10T09:30:00-05:00,3.24036190216736716607424557,0.6376443087403395424899878922,3.00840857810707908878881398,12,6afc985ccd62ebbf02b8,2019-01-10,2,2019-01-10,2019
NQM9,full_overnight,2019-05-23T09:30:00-04:00,4.059392383943932790276503488,0.6828030753968471396905035034,2.734902654612939936366852516,35,6b6c6d3de6b5df043d60,2019-05-23,2,2019-05-23,2019
NQM9,opening_hour_rth,2019-04-02T10:30:00-04:00,2.007301072460279571544211496,0.9031522608013526392556423545,1.968064860310949575877595856,7,6be54e3fc5a32cc47471,2019-04-02,2,2019-04-02,2019
NQM9,opening_hour_rth,2019-03-22T10:30:00-04:00,2.090580643281771951599874882,1.010516594601773537685336168,1.72193291893011987148126193,20,6c031c673cfb54abc0e1,2019-03-22,2,2019-03-22,2019
NQH9,prior_rth,2019-01-09T16:00:00-05:00,2.349869930800417611078706949,0.8834299197743219663384213138,2.16191889151005271313137769,21,6c7487b9e8c8cc532fc1,2019-01-10,2,2019-01-09,2019
NQH9,prior_rth,2019-02-01T16:00:00-05:00,1.726848623885255831266764396,1.016675840599769367857074972,1.489540883059238312481114922,17,6c85d1444b1568bdfa46,2019-02-04,2,2019-02-01,2019
NQZ9,prior_rth,2019-10-29T16:00:00-04:00,2.139228626004709100012317909,0.994862766133718287149735914,1.950815749182186817481935929,16,6cdd3c91ac34760f4b51,2019-10-30,2,2019-10-29,2019
NQH9,prior_rth,2019-02-04T16:00:00-05:00,4.947653368373401097827469816,0.6494101617446037349346469122,2.816031698484426890554170572,19,6d70f8c64c184c97881d,2019-02-05,2,2019-02-04,2019
NQZ9,full_overnight,2019-09-17T09:30:00-04:00,3.065062116797040962682694014,0.8612113208306102919585078721,2.561965028780783463918651783,13,6d8c9bff1f1d19e35abe,2019-09-17,2,2019-09-17,2019
NQM9,full_overnight,2019-03-19T09:30:00-04:00,3.487079507083119321116183273,0.813628641024003214513157666,2.656757138958551166364613626,10,6e1c7b13793bc3cf297b,2019-03-19,2,2019-03-19,2019
NQZ9,full_overnight,2019-12-02T09:30:00-05:00,3.272652721709029179939897938,0.6730282337598859113915225829,2.747512709859797657367911102,12,6e48456bec25eb9c421d,2019-12-02,2,2019-12-02,2019
NQZ9,prior_rth,2019-11-18T16:00:00-05:00,2.212047174562208786758496344,1.077250928961755607059242174,1.585242482412978249897912442,21,6e83da60cae789617a9b,2019-11-19,2,2019-11-18,2019
NQZ9,midnight,2019-10-03T09:30:00-04:00,2.142825993981892037660141592,1.054988187494085009980978698,1.721221896202827735005820138,15,6eb28b20ff7681085ff8,2019-10-03,2,2019-10-03,2019
NQH0,midnight,2019-12-23T09:30:00-05:00,2.415441057411889061088103598,1.003583402712503795872935485,1.992036698220789226817228111,9,6eda577a90715666817f,2019-12-23,2,2019-12-23,2019
NQZ9,midnight,2019-09-19T09:30:00-04:00,3.340418066171972890587454082,0.6312067856879091948378320147,2.587608224654358150050789102,21,6f805781f9087264c721,2019-09-19,2,2019-09-19,2019
NQZ9,prior_rth,2019-11-06T16:00:00-05:00,3.256532509312295960419676087,0.9514822384025530349340321269,2.886829034613948880635480332,11,6febcdfb0e2a6b0704a7,2019-11-07,2,2019-11-06,2019
NQH9,midnight,2019-03-07T09:30:00-05:00,2.499932963487202993546966286,0.8786654488595239158856193936,2.166885230090576570221308887,12,6ff4f7137f72730761ad,2019-03-07,2,2019-03-07,2019
NQZ9,prior_rth,2019-10-23T16:00:00-04:00,1.950552256282660266237164717,1.02006505333945902937735205,1.804680819014998148814473037,13,70389e34728de4daeae5,2019-10-24,2,2019-10-23,2019
NQM9,prior_rth,2019-06-12T16:00:00-04:00,2.537095886079893216412122287,0.787904544386771862294963784,2.42374200392007958219668951,13,70f7231fe8ce6f7bf357,2019-06-13,2,2019-06-12,2019
NQU9,opening_hour_rth,2019-08-30T10:30:00-04:00,2.81126763129034008447786895,0.8200752404991222778301265468,2.698262953520927539829536357,10,7123e75efaa38a534259,2019-08-30,2,2019-08-30,2019
NQZ9,opening_hour_rth,2019-10-11T10:30:00-04:00,2.43854296158564974921992802,0.8062328063364923496254004985,2.179123462350366026851654222,10,718cee0e7be3b718dbde,2019-10-11,2,2019-10-11,2019
NQU9,full_overnight,2019-07-01T09:30:00-04:00,3.357842561907885775807839234,0.8832629595180507764943260659,2.11837126645555840027349904,21,71dc9ac9f8d572e4c40f,2019-07-01,2,2019-07-01,2019
NQZ9,midnight,2019-10-25T09:30:00-04:00,2.77607469857231887100440066,0.7122005470281030079039186485,2.505681531679346786023765771,6,71facac37d67b58b9fef,2019-10-25,2,2019-10-25,2019
NQZ9,opening_hour_rth,2019-12-02T10:30:00-05:00,3.288913167671775084668151567,0.6739390973974848178209899904,2.384161288270465735759842544,18,72631ab0b35cbbdaaaab,2019-12-02,2,2019-12-02,2019
NQH9,opening_hour_rth,2019-02-20T10:30:00-05:00,2.193338241663965337831764109,1.009020798629993809738172808,2.121826816219347960501211993,3,73505371dd7efb26b422,2019-02-20,2,2019-02-20,2019
NQM9,midnight,2019-05-30T09:30:00-04:00,1.959829867766701711491562576,1.041462313866188136939159431,1.894156395454685730716612896,5,7398794d29a55ec2a47d,2019-05-30,2,2019-05-30,2019
NQH9,opening_hour_rth,2019-01-28T10:30:00-05:00,2.738230391377101660395239,0.7635760858183858582398877841,2.595949210499880825236964129,9,73bc227c29d192caea04,2019-01-28,2,2019-01-28,2019
NQU9,full_overnight,2019-06-20T09:30:00-04:00,3.302708047768271564597990547,0.7314978557201151592975868607,2.413257483017262071022838681,42,7402e44138a70f3020ad,2019-06-20,2,2019-06-20,2019
NQU9,midnight,2019-06-25T09:30:00-04:00,2.315307814024723128607176494,0.9571304459379209670779671055,2.152434407668856200257254839,11,742e80b4fafe9aceaa9f,2019-06-25,2,2019-06-25,2019
NQU9,prior_rth,2019-09-05T16:00:00-04:00,3.316238240260883739967190366,0.4565150525717983404858225682,3.069580394882141996559516678,19,745847ce6a81e0d95449,2019-09-06,2,2019-09-05,2019
NQM9,prior_rth,2019-04-15T16:00:00-04:00,2.580644888685005065440692093,0.9768325786542518598528316419,2.06869886200648472899440854,20,745d6dece889262f721f,2019-04-16,2,2019-04-15,2019
NQU9,prior_rth,2019-07-11T16:00:00-04:00,2.418111690733365297515297501,0.876674396722068254139939146,2.053677215271493433923147863,18,74c3420721e6edb5bb69,2019-07-12,2,2019-07-11,2019
NQH9,opening_hour_rth,2019-01-08T10:30:00-05:00,2.145314328124267398909718476,0.900268679338347098819078964,1.944633264166526173538238959,14,75f67d0688311528b1a3,2019-01-08,2,2019-01-08,2019
NQU9,prior_rth,2019-08-09T16:00:00-04:00,2.434086787741394825693945286,0.8688564444701687370160585961,2.07266988026553147363297298,35,76057265615182df68d0,2019-08-12,2,2019-08-09,2019
NQH9,full_overnight,2019-02-25T09:30:00-05:00,3.53324822571929018558315583,0.7158151160263303769517478864,2.539592192121089656376286737,14,76345939436028a07132,2019-02-25,2,2019-02-25,2019
NQZ9,opening_hour_rth,2019-10-08T10:30:00-04:00,2.188258201534150132833027532,0.9785361211799678585086764363,2.013585325472817235239446767,14,764af0b1d7d69f5cd02b,2019-10-08,2,2019-10-08,2019
NQZ9,prior_rth,2019-12-02T16:00:00-05:00,4.14769683274941055587903029,0.4874252248070448897548699487,3.003040893415156323799795944,27,772bac014f6cb12a01c4,2019-12-03,2,2019-12-02,2019
NQU9,midnight,2019-08-29T09:30:00-04:00,7.613026146510801583144867117,0.6111352448381502945098777814,3.312534229981101272970863262,27,774c0a98314d23b736cb,2019-08-29,2,2019-08-29,2019
NQH9,midnight,2019-03-04T09:30:00-05:00,2.075353981491922858725491614,1.215267678809465130704189,2.003362081234381786550766004,9,7805ebb7abd385099f3d,2019-03-04,2,2019-03-04,2019
NQZ9,midnight,2019-11-27T09:30:00-05:00,1.905057710822148395373148293,0.8422284002036884656747290811,1.778870546056595388817749404,6,7876255ab84af5050647,2019-11-27,2,2019-11-27,2019
NQM9,prior_rth,2019-04-01T16:00:00-04:00,2.876750469424729783135405711,0.984117036528992872958107765,2.037768263047012852989830589,15,78bc36a5956e05f6f9ad,2019-04-02,2,2019-04-01,2019
NQM9,midnight,2019-03-22T09:30:00-04:00,2.574225405842326787932713671,0.836320088953803191576359797,2.44329726772769253803348675,13,78ff3cfc087409ed06ba,2019-03-22,2,2019-03-22,2019
NQZ9,midnight,2019-10-02T09:30:00-04:00,3.741066913474001036969586862,0.6442252801857485963719693565,2.743884712271237550682424407,25,78ff5ff9ea72c1b99826,2019-10-02,2,2019-10-02,2019
NQM9,prior_rth,2019-03-15T16:00:00-04:00,3.203689714802227480314883421,0.958054611287876157572134405,2.643637924589281726325195649,17,799869e98a5b470439ec,2019-03-18,2,2019-03-15,2019
NQU9,midnight,2019-07-31T09:30:00-04:00,2.793216454644349351479826146,0.6849135403531239920269344045,2.72058817388185540448368039,5,7a022301129e406cdf66,2019-07-31,2,2019-07-31,2019
NQZ9,prior_rth,2019-09-19T16:00:00-04:00,2.812690736176466576657729987,0.9821448323257508868094194531,2.255065614954493561561154667,16,7a1ec2249358c269dd2b,2019-09-20,2,2019-09-19,2019
