contiguous,contract,family,freeze_time,poc_inside,profile_id,session_date,source_date,volume_POC,volume_VAH,volume_VAL,volume_value_area_share,volume_value_area_tick_count,year
true,NQZ9,opening_hour_rth,2019-11-14T10:30:00-05:00,true,56c9997a9d319fd38299,2019-11-14,2019-11-14,8251.875,8261.5,8248.25,0.7075339005219975410620149075,53,2019
true,NQZ9,midnight,2019-09-16T09:30:00-04:00,true,5770173f25dc37aebeb0,2019-09-16,2019-09-16,7859.625,7863.75,7847,0.7038481343926313845980894431,67,2019
true,NQM9,opening_hour_rth,2019-06-07T10:30:00-04:00,true,57af7edb697da11bae2f,2019-06-07,2019-06-07,7377.625,7384.25,7349.75,0.700111713800221650951741361,138,2019
true,NQZ9,prior_rth,2019-11-20T16:00:00-05:00,true,57fcc686aca0a9c092e1,2019-11-21,2019-11-20,8328.375,8347,8268.5,0.7012395483221049149676921414,314,2019
true,NQH9,midnight,2019-01-08T09:30:00-05:00,true,5887d926089a26382632,2019-01-08,2019-01-08,6545.125,6562.5,6527.5,0.7043801243436589477739445386,140,2019
true,NQZ9,prior_rth,2019-11-25T16:00:00-05:00,true,588d233e2889b760c785,2019-11-26,2019-11-25,8363.875,8375.5,8355,0.7041867489401312918373484937,82,2019
true,NQZ9,full_overnight,2019-09-18T09:30:00-04:00,true,58a3d1ad1af88a0194ff,2019-09-18,2019-09-18,7902.875,7909,7899.5,0.7038572187956191734826702951,38,2019
true,NQZ9,opening_hour_rth,2019-09-25T10:30:00-04:00,true,58befefaee8f5684f60c,2019-09-25,2019-09-25,7698.375,7719,7678.5,0.7013079614346019938565257827,162,2019
true,NQU9,midnight,2019-09-04T09:30:00-04:00,true,5904edb3d80eac151180,2019-09-04,2019-09-04,7692.625,7717,7684.5,0.7013704920925823050609186522,130,2019
true,NQM9,prior_rth,2019-04-26T16:00:00-04:00,true,59d2dd9d82b99bc2154e,2019-04-29,2019-04-26,7807.625,7820,7781,0.7010241667053057210135245393,156,2019
true,NQZ9,opening_hour_rth,2019-10-17T10:30:00-04:00,true,5a6df9f32f55b16f5b6b,2019-10-17,2019-10-17,7984.125,7988.5,7974.75,0.7102311656932827720647080068,55,2019
true,NQZ9,full_overnight,2019-10-30T09:30:00-04:00,true,5a7aac18ebbabae8b17f,2019-10-30,2019-10-30,8054.875,8065.25,8047.5,0.700855857783818316785016476,71,2019
true,NQZ9,full_overnight,2019-11-22T09:30:00-05:00,true,5aa9a35953d2ca2222be,2019-11-22,2019-11-22,8295.625,8300.75,8288.75,0.7027656854162881128992079323,48,2019
true,NQM9,prior_rth,2019-03-19T16:00:00-04:00,true,5b098686730331bb0c67,2019-03-20,2019-03-19,7395.375,7402.5,7377.75,0.7010171174399550658444970577,99,2019
true,NQM9,midnight,2019-05-13T09:30:00-04:00,true,5b3c6becd06309848b67,2019-05-13,2019-05-13,7412.875,7483.5,7403.25,0.7042143426076001175623171702,321,2019
true,NQM9,midnight,2019-05-02T09:30:00-04:00,true,5b91d349600de0db4a64,2019-05-02,2019-05-02,7768.125,7777,7761.75,0.7067665014367430464001237221,61,2019
true,NQU9,prior_rth,2019-07-01T16:00:00-04:00,true,5ba0b27b9f655f0b68cd,2019-07-02,2019-07-01,7806.125,7812.75,7764.75,0.701448002064740617410125239,192,2019
true,NQM9,opening_hour_rth,2019-03-19T10:30:00-04:00,true,5ba7fa4afcf7f62c2fd0,2019-03-19,2019-03-19,7386.375,7394.75,7382.5,0.7085102724327361213309719611,49,2019
true,NQH9,opening_hour_rth,2019-01-11T10:30:00-05:00,true,5bc6c242a1ef2ed7580f,2019-01-11,2019-01-11,6588.875,6601,6583.5,0.7038279676694933713523028543,70,2019
true,NQH9,midnight,2019-02-28T09:30:00-05:00,true,5bd6ccb958397daea432,2019-02-28,2019-02-28,7099.875,7103.75,7086,0.7044708640934581258733866687,71,2019
true,NQM9,prior_rth,2019-04-18T16:00:00-04:00,true,5c1ea564ca0858c9e997,2019-04-22,2019-04-18,7706.125,7713,7688,0.7021890862019743602570650697,100,2019
true,NQZ9,prior_rth,2019-10-04T16:00:00-04:00,true,5c428e451de0d6610005,2019-10-07,2019-10-04,7736.625,7773.75,7709.5,0.7015018913226009934818911281,257,2019
true,NQU9,opening_hour_rth,2019-09-05T10:30:00-04:00,true,5ca78c879a9edc432280,2019-09-05,2019-09-05,7829.875,7866,7816.25,0.7017986235344068252076913653,199,2019
true,NQM9,prior_rth,2019-05-22T16:00:00-04:00,true,5caec4629ad226e48d14,2019-05-23,2019-05-22,7441.875,7450.25,7430.5,0.7040504340352056392896807209,79,2019
true,NQZ9,prior_rth,2019-09-30T16:00:00-04:00,true,5e4e2fdc7beb916d5b9e,2019-10-01,2019-09-30,7771.625,7778.75,7737,0.7045486438006768290989717111,167,2019
true,NQU9,full_overnight,2019-08-13T09:30:00-04:00,true,5e7b42b2442cca537357,2019-08-13,2019-08-13,7541.375,7566.75,7519.25,0.7002745525788108651801459142,190,2019
true,NQU9,prior_rth,2019-07-10T16:00:00-04:00,true,5ed60a2b1a5243f9386b,2019-07-11,2019-07-10,7917.375,7934.75,7907.5,0.7000760876465390921941065972,109,2019
true,NQU9,prior_rth,2019-06-24T16:00:00-04:00,true,5efbeebfd3a73bd66b8d,2019-06-25,2019-06-24,7767.875,7772.75,7758.25,0.7060212477270039180708611166,58,2019
true,NQH9,full_overnight,2019-01-07T09:30:00-05:00,true,5f1a3c5fbcfffbcf16cb,2019-01-07,2019-01-07,6425.625,6457.5,6413.5,0.7014169093624320396432250739,176,2019
true,NQM9,opening_hour_rth,2019-04-23T10:30:00-04:00,true,5f2e0f152ce7ff658b34,2019-04-23,2019-04-23,7786.375,7793.75,7764,0.7026142579000787925112488724,119,2019
true,NQZ9,opening_hour_rth,2019-12-11T10:30:00-05:00,true,5f9adac1dd3a9fd698c2,2019-12-11,2019-12-11,8389.125,8396,8372.5,0.7086821609885298652397128777,94,2019
true,NQM9,opening_hour_rth,2019-04-12T10:30:00-04:00,true,5f9be2cce9404ef56c24,2019-04-12,2019-04-12,7645.125,7647.75,7641.25,0.7082718548526235140755311067,26,2019
true,NQU9,full_overnight,2019-09-04T09:30:00-04:00,true,602ca797fb8ba9c65420,2019-09-04,2019-09-04,7692.625,7729.75,7677.5,0.7022377352637064553258355102,209,2019
true,NQU9,opening_hour_rth,2019-06-20T10:30:00-04:00,true,603e5c4c338faac7690b,2019-06-20,2019-06-20,7787.375,7795.25,7778.5,0.7015312136548615561275264168,67,2019
true,NQH9,full_overnight,2019-02-05T09:30:00-05:00,true,606371e3cc0a8c20eeef,2019-02-05,2019-02-05,6932.125,6958.5,6929.75,0.7051111403872843990035051075,115,2019
true,NQH0,opening_hour_rth,2019-12-20T10:30:00-05:00,true,6091a06acd667873ff23,2019-12-20,2019-12-20,8693.875,8704,8690,0.7101489426409292133596152827,56,2019
true,NQM9,prior_rth,2019-04-10T16:00:00-04:00,true,60a904bd83c4fcea3b48,2019-04-11,2019-04-10,7605.875,7624.75,7601.5,0.7024047200874272078236157069,93,2019
true,NQM9,full_overnight,2019-04-03T09:30:00-04:00,true,60fc38ffee2084065665,2019-04-03,2019-04-03,7567.625,7573,7558.25,0.7029352562751928580926644982,59,2019
true,NQM9,opening_hour_rth,2019-04-04T10:30:00-04:00,true,61d8316a248d3d1135bf,2019-04-04,2019-04-04,7590.875,7595.25,7574.5,0.7047766335991269568217950363,83,2019
true,NQZ9,midnight,2019-10-11T09:30:00-04:00,true,61ec98b3e4a470143a52,2019-10-11,2019-10-11,7846.125,7862.5,7818,0.7003652146958421958980630682,178,2019
true,NQU9,prior_rth,2019-08-16T16:00:00-04:00,true,62762c5164acb83c40cd,2019-08-19,2019-08-16,7615.875,7629,7591,0.701429723267228609551684091,152,2019
true,NQZ9,opening_hour_rth,2019-11-22T10:30:00-05:00,true,62bf8b6d67758e47db55,2019-11-22,2019-11-22,8285.625,8294.5,8278,0.7050995462807300349170455518,66,2019
true,NQH9,full_overnight,2019-02-06T09:30:00-05:00,true,62e718b49b775c93d301,2019-02-06,2019-02-06,7017.125,7027,7005,0.70782700161287912288674002,88,2019
true,NQH9,midnight,2019-02-20T09:30:00-05:00,true,638a39ec449fe8b83716,2019-02-20,2019-02-20,7069.375,7076.75,7065,0.7094666497199274989632997837,47,2019
true,NQM9,prior_rth,2019-05-03T16:00:00-04:00,true,645ffeeaa167ac7091d4,2019-05-06,2019-05-03,7856.125,7860.75,7815,0.7011152156550390457998623344,183,2019
true,NQM9,opening_hour_rth,2019-04-05T10:30:00-04:00,true,648e5e608c8c5dd59afd,2019-04-05,2019-04-05,7590.625,7600.75,7585.75,0.7068648537914276243575558455,60,2019
true,NQU9,prior_rth,2019-07-29T16:00:00-04:00,true,649ec4199394e7a553f8,2019-07-30,2019-07-29,8004.125,8007.75,7972.75,0.7042527351901953706489269906,140,2019
true,NQM9,opening_hour_rth,2019-05-22T10:30:00-04:00,true,65043c292ca8c9055965,2019-05-22,2019-05-22,7439.125,7452.5,7433.75,0.704612903834093107142774238,75,2019
true,NQM9,midnight,2019-05-23T09:30:00-04:00,true,65356d2133a6f89c9722,2019-05-23,2019-05-23,7342.875,7361,7333.25,0.701926421167800758577339704,111,2019
true,NQM9,prior_rth,2019-03-26T16:00:00-04:00,true,655de3d4c56d8e55c91c,2019-03-27,2019-03-26,7411.875,7431.5,7370.5,0.7013668089186602142798877869,244,2019
true,NQH9,prior_rth,2019-01-16T16:00:00-05:00,true,657ac1c7a8eae92c7cbe,2019-01-17,2019-01-16,6688.125,6705.75,6681.5,0.7020734808873893652256703043,97,2019
true,NQM9,full_overnight,2019-05-29T09:30:00-04:00,true,657d09d3c8d22f4cdffc,2019-05-29,2019-05-29,7234.375,7250.75,7221,0.7001903379015024146846801384,119,2019
true,NQU9,opening_hour_rth,2019-08-14T10:30:00-04:00,true,65853fb8873fc2b5ce2e,2019-08-14,2019-08-14,7617.375,7625,7595.25,0.7005871903682734909343076084,119,2019
true,NQU9,midnight,2019-08-20T09:30:00-04:00,true,65b87c440785abca3d2b,2019-08-20,2019-08-20,7736.375,7745.5,7726.75,0.7028524845035886464721097802,75,2019
true,NQZ9,opening_hour_rth,2019-10-25T10:30:00-04:00,true,666dd256c26b7189f555,2019-10-25,2019-10-25,7964.875,7986.75,7948.75,0.7015053475029141732571849236,152,2019
true,NQH9,midnight,2019-01-30T09:30:00-05:00,true,67359fe3db842a887bf4,2019-01-30,2019-01-30,6700.125,6714.25,6682.75,0.7024100143503128577755443433,126,2019
true,NQH9,prior_rth,2019-02-11T16:00:00-05:00,true,67375b73254e167cf789,2019-02-12,2019-02-11,6928.375,6939.75,6913.5,0.7034879656525134254725780831,105,2019
true,NQM9,midnight,2019-04-24T09:30:00-04:00,true,67518ad5148fd5676539,2019-04-24,2019-04-24,7836.375,7847,7824.25,0.7047473607286176194665720576,91,2019
true,NQM9,opening_hour_rth,2019-05-15T10:30:00-04:00,true,6778de38b78ca355562f,2019-05-15,2019-05-15,7407.875,7424.75,7367,0.7001049338085001207281126729,231,2019
true,NQU9,prior_rth,2019-08-19T16:00:00-04:00,true,679f6b4f7c728b0c8e04,2019-08-20,2019-08-19,7736.125,7744.5,7724.25,0.702816787087661990051017059,81,2019
true,NQU9,prior_rth,2019-08-08T16:00:00-04:00,true,67c10b0fb63bcf41f595,2019-08-09,2019-08-08,7700.125,7733.25,7642,0.7004559897277528244484748345,365,2019
true,NQH9,prior_rth,2019-02-08T16:00:00-05:00,true,681d8dd84d4ac49b168e,2019-02-11,2019-02-08,6862.625,6878.5,6845,0.7006943529090443294787539834,134,2019
true,NQU9,midnight,2019-09-05T09:30:00-04:00,true,682169f597259163a3d5,2019-09-05,2019-09-05,7809.375,7819.75,7796.5,0.7032003765161301107210079075,93,2019
true,NQH9,prior_rth,2019-03-08T16:00:00-05:00,true,683cfb13042d73f4c990,2019-03-11,2019-03-08,6971.125,6989.5,6949,0.700046397029710456060161777,162,2019
true,NQH0,opening_hour_rth,2019-12-30T10:30:00-05:00,true,69121598f4aa09d62a42,2019-12-30,2019-12-30,8715.625,8737.5,8694.75,0.701366933767438162261151051,171,2019
true,NQZ9,full_overnight,2019-10-08T09:30:00-04:00,true,694461eaaceb99bff35c,2019-10-08,2019-10-08,7694.375,7743.75,7665.5,0.7002096979861138649582020128,313,2019
true,NQH0,midnight,2019-12-19T09:30:00-05:00,true,6a18e1c4f495d75f7442,2019-12-19,2019-12-19,8619.625,8622.25,8614,0.7097395347435745142120141359,33,2019
true,NQH9,full_overnight,2019-01-18T09:30:00-05:00,true,6a427d6782763aec3730,2019-01-18,2019-01-18,6738.125,6756.75,6730.75,0.7002800735123368739431855883,104,2019
true,NQU9,full_overnight,2019-08-28T09:30:00-04:00,true,6adcf07ff33479a306fa,2019-08-28,2019-08-28,7588.375,7595.5,7553.75,0.7020146120052896979443189351,167,2019
true,NQH9,midnight,2019-01-10T09:30:00-05:00,true,6afc985ccd62ebbf02b8,2019-01-10,2019-01-10,6564.375,6572,6557.25,0.7023642225160216756558413983,59,2019
true,NQM9,full_overnight,2019-05-23T09:30:00-04:00,true,6b6c6d3de6b5df043d60,2019-05-23,2019-05-23,7342.875,7369.25,7322.75,0.7009530567609373178995334599,186,2019
true,NQM9,opening_hour_rth,2019-04-02T10:30:00-04:00,true,6be54e3fc5a32cc47471,2019-04-02,2019-04-02,7499.375,7507.25,7494.25,0.7072396185621638875622290355,52,2019
true,NQM9,opening_hour_rth,2019-03-22T10:30:00-04:00,true,6c031c673cfb54abc0e1,2019-03-22,2019-03-22,7470.625,7491,7442.5,0.7008012085350299462084374102,194,2019
true,NQH9,prior_rth,2019-01-09T16:00:00-05:00,true,6c7487b9e8c8cc532fc1,2019-01-10,2019-01-09,6605.375,6621.75,6578,0.7000626982820308156659018693,175,2019
true,NQH9,prior_rth,2019-02-01T16:00:00-05:00,true,6c85d1444b1568bdfa46,2019-02-04,2019-02-01,6879.375,6910,6868.5,0.7015511538411317951659852249,166,2019
true,NQZ9,prior_rth,2019-10-29T16:00:00-04:00,true,6cdd3c91ac34760f4b51,2019-10-30,2019-10-29,8066.875,8091.75,8059.5,0.7044239211615903883670450908,129,2019
true,NQH9,prior_rth,2019-02-04T16:00:00-05:00,true,6d70f8c64c184c97881d,2019-02-05,2019-02-04,6944.625,6963.25,6913,0.7007788578733941764585197052,201,2019
true,NQZ9,full_overnight,2019-09-17T09:30:00-04:00,true,6d8c9bff1f1d19e35abe,2019-09-17,2019-09-17,7867.625,7882,7863,0.70441069591080966989959718,76,2019
true,NQM9,full_overnight,2019-03-19T09:30:00-04:00,true,6e1c7b13793bc3cf297b,2019-03-19,2019-03-19,7366.125,7387.25,7356.5,0.7062354166572337153301306583,123,2019
true,NQZ9,full_overnight,2019-12-02T09:30:00-05:00,true,6e48456bec25eb9c421d,2019-12-02,2019-12-02,8446.625,8454.75,8426,0.7073113045058426630023886586,115,2019
true,NQZ9,prior_rth,2019-11-18T16:00:00-05:00,true,6e83da60cae789617a9b,2019-11-19,2019-11-18,8320.875,8324.75,8285.25,0.7004398922365760449018986564,158,2019
true,NQZ9,midnight,2019-10-03T09:30:00-04:00,true,6eb28b20ff7681085ff8,2019-10-03,2019-10-03,7559.125,7579.5,7555.25,0.7044473069278691567787455252,97,2019
true,NQH0,midnight,2019-12-23T09:30:00-05:00,true,6eda577a90715666817f,2019-12-23,2019-12-23,8734.125,8743.25,8719,0.7097368700016763798084982597,97,2019
true,NQZ9,midnight,2019-09-19T09:30:00-04:00,true,6f805781f9087264c721,2019-09-19,2019-09-19,7899.375,7904.5,7862,0.7014820263633205132552757263,170,2019
true,NQZ9,prior_rth,2019-11-06T16:00:00-05:00,true,6febcdfb0e2a6b0704a7,2019-11-07,2019-11-06,8194.875,8201.25,8182,0.7002114901243097307568729996,77,2019
true,NQH9,midnight,2019-03-07T09:30:00-05:00,true,6ff4f7137f72730761ad,2019-03-07,2019-03-07,7095.375,7109.25,7084.25,0.7020889739253377279488408147,100,2019
true,NQZ9,prior_rth,2019-10-23T16:00:00-04:00,true,70389e34728de4daeae5,2019-10-24,2019-10-23,7886.125,7895.5,7871.75,0.7022344208702469582944747707,95,2019
true,NQM9,prior_rth,2019-06-12T16:00:00-04:00,true,70f7231fe8ce6f7bf357,2019-06-13,2019-06-12,7475.375,7489.25,7466.75,0.7009515798155271662798344267,90,2019
true,NQU9,opening_hour_rth,2019-08-30T10:30:00-04:00,true,7123e75efaa38a534259,2019-08-30,2019-08-30,7734.625,7745.25,7721.25,0.7021166856447406743949741906,96,2019
true,NQZ9,opening_hour_rth,2019-10-11T10:30:00-04:00,true,718cee0e7be3b718dbde,2019-10-11,2019-10-11,7882.125,7889,7864.75,0.703077704976060666610404605,97,2019
true,NQU9,full_overnight,2019-07-01T09:30:00-04:00,true,71dc9ac9f8d572e4c40f,2019-07-01,2019-07-01,7824.125,7840.25,7800.5,0.7006501126965053986611436547,159,2019
true,NQZ9,midnight,2019-10-25T09:30:00-04:00,true,71facac37d67b58b9fef,2019-10-25,2019-10-25,7939.875,7943.25,7932.25,0.7046125330826329777203289041,44,2019
true,NQZ9,opening_hour_rth,2019-12-02T10:30:00-05:00,true,72631ab0b35cbbdaaaab,2019-12-02,2019-12-02,8311.375,8364.75,8299.25,0.7003416465416327445684066947,262,2019
true,NQH9,opening_hour_rth,2019-02-20T10:30:00-05:00,true,73505371dd7efb26b422,2019-02-20,2019-02-20,7090.875,7094.25,7083.75,0.7174993480137442696030909312,42,2019
true,NQM9,midnight,2019-05-30T09:30:00-04:00,true,7398794d29a55ec2a47d,2019-05-30,2019-05-30,7244.125,7250,7237.25,0.7018032355283544428746936377,51,2019
true,NQH9,opening_hour_rth,2019-01-28T10:30:00-05:00,true,73bc227c29d192caea04,2019-01-28,2019-01-28,6677.875,6682.75,6659,0.7012327250542277006147160883,95,2019
true,NQU9,full_overnight,2019-06-20T09:30:00-04:00,true,7402e44138a70f3020ad,2019-06-20,2019-06-20,7797.125,7820,7757.75,0.7016946432133972470976147788,249,2019
true,NQU9,midnight,2019-06-25T09:30:00-04:00,true,742e80b4fafe9aceaa9f,2019-06-25,2019-06-25,7736.375,7747.75,7724.25,0.7012750883544714544717016105,94,2019
true,NQU9,prior_rth,2019-09-05T16:00:00-04:00,true,745847ce6a81e0d95449,2019-09-06,2019-09-05,7857.875,7872,7847,0.7028657288548129867226641166,100,2019
true,NQM9,prior_rth,2019-04-15T16:00:00-04:00,true,745d6dece889262f721f,2019-04-16,2019-04-15,7649.125,7658.25,7623.25,0.7065268394807963153286894263,140,2019
true,NQU9,prior_rth,2019-07-11T16:00:00-04:00,true,74c3420721e6edb5bb69,2019-07-12,2019-07-11,7912.125,7943,7903,0.7034067449166042032422982363,160,2019
true,NQH9,opening_hour_rth,2019-01-08T10:30:00-05:00,true,75f67d0688311528b1a3,2019-01-08,2019-01-08,6576.625,6586.25,6542.5,0.7008391826605626241047081978,175,2019
true,NQU9,prior_rth,2019-08-09T16:00:00-04:00,true,76057265615182df68d0,2019-08-12,2019-08-09,7666.125,7693.5,7630.5,0.7008303720379113364579024163,252,2019
true,NQH9,full_overnight,2019-02-25T09:30:00-05:00,true,76345939436028a07132,2019-02-25,2019-02-25,7118.125,7133,7103,0.7043413606085782394322339225,120,2019
true,NQZ9,opening_hour_rth,2019-10-08T10:30:00-04:00,true,764af0b1d7d69f5cd02b,2019-10-08,2019-10-08,7647.375,7678.5,7638,0.7028222207152818232103062071,162,2019
true,NQZ9,prior_rth,2019-12-02T16:00:00-05:00,true,772bac014f6cb12a01c4,2019-12-03,2019-12-02,8316.125,8332.75,8291,0.7009252570895901220748467024,167,2019
true,NQU9,midnight,2019-08-29T09:30:00-04:00,true,774c0a98314d23b736cb,2019-08-29,2019-08-29,7686.625,7701.25,7650,0.7014280590684587731983821727,205,2019
true,NQH9,midnight,2019-03-04T09:30:00-05:00,true,7805ebb7abd385099f3d,2019-03-04,2019-03-04,7190.875,7196.25,7185.75,0.7086189216827220610139277383,42,2019
true,NQZ9,midnight,2019-11-27T09:30:00-05:00,true,7876255ab84af5050647,2019-11-27,2019-11-27,8415.875,8422.5,8411.5,0.7047943281497724851253431919,44,2019
true,NQM9,prior_rth,2019-04-01T16:00:00-04:00,true,78bc36a5956e05f6f9ad,2019-04-02,2019-04-01,7496.625,7502.5,7466.25,0.7024813996902479096763059503,145,2019
true,NQM9,midnight,2019-03-22T09:30:00-04:00,true,78ff3cfc087409ed06ba,2019-03-22,2019-03-22,7503.625,7511,7489.75,0.704049669632812668205851627,85,2019
true,NQZ9,midnight,2019-10-02T09:30:00-04:00,true,78ff5ff9ea72c1b99826,2019-10-02,2019-10-02,7642.375,7663,7634.5,0.7003711257634024457748859686,114,2019
true,NQM9,prior_rth,2019-03-15T16:00:00-04:00,true,799869e98a5b470439ec,2019-03-18,2019-03-15,7352.375,7356.75,7322,0.704571627037249525165735975,139,2019
true,NQU9,midnight,2019-07-31T09:30:00-04:00,true,7a022301129e406cdf66,2019-07-31,2019-07-31,7994.625,7997.25,7988,0.7068308745875670128594527787,37,2019
true,NQZ9,prior_rth,2019-09-19T16:00:00-04:00,true,7a1ec2249358c269dd2b,2019-09-20,2019-09-19,7928.375,7956,7910.75,0.702134192243755238613629085,181,2019
true,NQH9,midnight,2019-01-07T09:30:00-05:00,true,7ae4e8e6fa2df217b9d7,2019-01-07,2019-01-07,6425.625,6443,6413.25,0.7023532091875000619054367532,119,2019
true,NQH9,full_overnight,2019-02-20T09:30:00-05:00,true,7b23a05c713d418e5f3e,2019-02-20,2019-02-20,7069.125,7077.5,7065,0.7108123406517638525471422069,50,2019
true,NQU9,midnight,2019-07-25T09:30:00-04:00,true,7b2654c425402875cc4f,2019-07-25,2019-07-25,8017.375,8030.5,8009.5,0.7038316150116598357830490955,84,2019
true,NQH9,full_overnight,2019-01-22T09:30:00-05:00,true,7b26c9a0f1a92425cdf7,2019-01-22,2019-01-22,6740.625,6747.25,6729.75,0.7009420753992038046874618543,70,2019
true,NQM9,prior_rth,2019-03-18T16:00:00-04:00,true,7b39c7509a7066543541,2019-03-19,2019-03-18,7349.375,7361.5,7330.25,0.7025577318997939809319304216,125,2019
true,NQM9,midnight,2019-04-01T09:30:00-04:00,true,7bb4bea3b83cde2e031a,2019-04-01,2019-04-01,7473.875,7476.5,7467,0.7094209787712878509932471722,38,2019
true,NQH0,prior_rth,2019-12-16T16:00:00-05:00,true,7c17b8694d91ddb9a322,2019-12-17,2019-12-16,8611.375,8615,8601,0.7033580012169196890072769487,56,2019
true,NQU9,midnight,2019-09-03T09:30:00-04:00,true,7c2c411cb90b0f7b5900,2019-09-03,2019-09-03,7634.125,7646.5,7614.25,0.7022495137124457915927464397,129,2019
true,NQZ9,prior_rth,2019-10-07T16:00:00-04:00,true,7c761367d5f8e83b3eb4,2019-10-08,2019-10-07,7752.875,7775,7732,0.7036985993655578731615580317,172,2019
true,NQU9,full_overnight,2019-08-14T09:30:00-04:00,true,7ce22c86ae31bb056222,2019-08-14,2019-08-14,7623.375,7730.25,7596.25,0.701018625851741287084402607,536,2019
true,NQH0,midnight,2019-12-27T09:30:00-05:00,true,7d2bca7ca7d14e1fedf6,2019-12-27,2019-12-27,8835.375,8842.25,8827,0.7189218838603650985345674131,61,2019
true,NQH9,full_overnight,2019-02-21T09:30:00-05:00,true,7deb2cc3c002cf862300,2019-02-21,2019-02-21,7065.625,7089.25,7051.25,0.7062460372489851788379551062,152,2019
true,NQH9,opening_hour_rth,2019-01-09T10:30:00-05:00,true,7e218ee42c509b11ef93,2019-01-09,2019-01-09,6594.625,6609,6588.75,0.7043243748102068178166085039,81,2019
true,NQM9,prior_rth,2019-04-25T16:00:00-04:00,true,7e3218a8ac7ea1e44a9c,2019-04-26,2019-04-25,7843.625,7858.5,7831.75,0.7011656934252567449027620945,107,2019
true,NQU9,prior_rth,2019-06-19T16:00:00-04:00,true,7f1d70f3ff6d4f86589c,2019-06-20,2019-06-19,7655.625,7682.75,7645,0.7017580063793844228967921389,151,2019
true,NQM9,opening_hour_rth,2019-05-31T10:30:00-04:00,true,7f32a9dd9e9d3a98ee77,2019-05-31,2019-05-31,7153.375,7160.25,7141,0.7054640759425340150410148074,77,2019
true,NQM9,opening_hour_rth,2019-06-05T10:30:00-04:00,true,7fa89eb38fdbe19e4f0f,2019-06-05,2019-06-05,7197.625,7215.25,7179.5,0.7029710287630468612226110091,143,2019
true,NQZ9,opening_hour_rth,2019-11-20T10:30:00-05:00,true,7fd6961b142db1114187,2019-11-20,2019-11-20,8328.375,8333.75,8323.25,0.7000497906593271718932199908,42,2019
true,NQM9,opening_hour_rth,2019-04-30T10:30:00-04:00,true,7fe8f997d1e4ac5ee5e7,2019-04-30,2019-04-30,7795.375,7802,7788.5,0.7079501413515440243142428092,54,2019
true,NQH9,prior_rth,2019-02-26T16:00:00-05:00,true,803620f3bb4f3f4cb52d,2019-02-27,2019-02-26,7124.375,7136.5,7113,0.7000194965418195068193612341,94,2019
true,NQU9,midnight,2019-08-23T09:30:00-04:00,true,805e171ed398327b06aa,2019-08-23,2019-08-23,7749.125,7762,7666.25,0.703860959641321256581946231,383,2019
true,NQM9,opening_hour_rth,2019-06-14T10:30:00-04:00,true,8068e8db45317fae317a,2019-06-14,2019-06-14,7473.125,7477.5,7463,0.7090428522129545650406687821,58,2019
true,NQZ9,midnight,2019-12-05T09:30:00-05:00,true,80c7ee704ec615e55919,2019-12-05,2019-12-05,8311.875,8332.25,8306.5,0.7046555071426173008232221075,103,2019
true,NQH0,opening_hour_rth,2019-12-18T10:30:00-05:00,true,812647ec956a5b9f0624,2019-12-18,2019-12-18,8622.625,8625,8615.25,0.7054307124737545562893345555,39,2019
true,NQH9,opening_hour_rth,2019-02-15T10:30:00-05:00,true,8198d11d99d8356428d8,2019-02-15,2019-02-15,7057.875,7069.25,7043.75,0.70288689874318162782552123,102,2019
true,NQH9,opening_hour_rth,2019-03-01T10:30:00-05:00,true,81c35edd1ce2984ff497,2019-03-01,2019-03-01,7151.875,7156.75,7138.25,0.7006550049844472199411913379,74,2019
true,NQZ9,opening_hour_rth,2019-09-26T10:30:00-04:00,true,81e1bc7a70685b208915,2019-09-26,2019-09-26,7779.875,7787,7767.5,0.7018381423857692768981353548,78,2019
true,NQZ9,full_overnight,2019-10-16T09:30:00-04:00,true,81eff032a52c2d30aad6,2019-10-16,2019-10-16,7937.125,7946.75,7933.75,0.7044881903497538844902537703,52,2019
true,NQZ9,opening_hour_rth,2019-10-01T10:30:00-04:00,true,825b4e37d9ad4cc00d08,2019-10-01,2019-10-01,7835.375,7841.5,7779.75,0.7028079407636222697369876681,247,2019
true,NQU9,opening_hour_rth,2019-06-17T10:30:00-04:00,true,826a66a9024a6b490c6e,2019-06-17,2019-06-17,7564.125,7571.75,7541.5,0.700280487628103845652079377,121,2019
true,NQM9,opening_hour_rth,2019-03-28T10:30:00-04:00,true,82c1c56a66996a586b6d,2019-03-28,2019-03-28,7348.125,7369,7339.5,0.7012798178304348411893594473,118,2019
true,NQM9,midnight,2019-03-18T09:30:00-04:00,true,82ee03676e548b02c0ca,2019-03-18,2019-03-18,7348.375,7355,7345.5,0.7021608756817174461852729771,38,2019
true,NQM9,prior_rth,2019-06-06T16:00:00-04:00,true,82f7e32b334851128bed,2019-06-07,2019-06-06,7235.625,7251.75,7212,0.7006150187524047363925482028,159,2019
true,NQU9,prior_rth,2019-07-31T16:00:00-04:00,true,82faab9bb5a151437cbc,2019-08-01,2019-07-31,7973.875,7993,7893.25,0.7007336978340259568887014359,399,2019
true,NQZ9,opening_hour_rth,2019-11-06T10:30:00-05:00,true,838792c30c8e11e6a789,2019-11-06,2019-11-06,8194.875,8200.5,8192.25,0.7043897289086626905719661421,33,2019
