contract,family,freeze_time,max_raw_activity,mean_active_tpo,mean_active_volume,median_raw_activity,positive_tpo_ticks,positive_volume_ticks,profile_id,session_date,source_date,year
NQM9,midnight,2019-05-03T09:30:00-04:00,2.608409782830418357776700459171175385364,18.89090909090909090909090909,393.3393939393939393939393938,0.9080959129795512255759690250197811032034,165,165,baf00a25ac13fa5c6657,2019-05-03,2019-05-03,2019
NQM9,prior_rth,2019-04-03T16:00:00-04:00,2.971939058927583820462208293779582192586,16.33568904593639575971731449,1332.448763250883392226148411,0.7506962954400599507934445734671480936391,283,283,bbb5c9ce7ba52b02f706,2019-04-04,2019-04-03,2019
NQM9,full_overnight,2019-05-08T09:30:00-04:00,2.74252883407136383616515617863094735513,26.828125,424.0338541666666666666666659,0.8798610794640138976928604695,384,384,bbdb438f6a1f69ee3fd3,2019-05-08,2019-05-08,2019
NQZ9,prior_rth,2019-11-27T16:00:00-05:00,3.105433785665549708535802320324941976726,14.23936170212765957446808511,909.5372340425531914893617021,0.903327533513937428295736282,188,188,bbef7cc7bb3e9163118b,2019-12-02,2019-11-27,2019
NQH9,midnight,2019-01-24T09:30:00-05:00,2.522545282634443646390805232646414591111,27.28961748633879781420765027,390.4972677595628415300546448,0.998955807541157519665367287167940197421,183,183,bc81ecf48a98ee66df3b,2019-01-24,2019-01-24,2019
NQH9,prior_rth,2019-01-23T16:00:00-05:00,4.201376175977787503156338460841349736894,15.28977272727272727272727273,780.8712121212121212121212106,0.8006726465401257577416230695,528,528,bceb3bfc9ea7f3162e80,2019-01-24,2019-01-23,2019
NQZ9,opening_hour_rth,2019-09-24T10:30:00-04:00,2.528108525081274473267415084291355629436,7.221621621621621621621621622,481.3783783783783783783783778,0.9560388187422845887643707094460797972649,185,185,bd443b78a89aa4b973a9,2019-09-24,2019-09-24,2019
NQH9,prior_rth,2019-01-18T16:00:00-05:00,2.244450838728675882668205720492700346926,18.41576086956521739130434783,1058.133152173913043478260873,0.9201011025817538448762625845,368,368,bdd4829140b0a3746a1d,2019-01-22,2019-01-18,2019
NQM9,opening_hour_rth,2019-03-15T10:30:00-04:00,2.26515607958891253609519134797070061702,6.285714285714285714285714286,628.6038961038961038961038956,1.087567471709850674028306428,154,154,bde29cb8d0383db32a2d,2019-03-15,2019-03-15,2019
NQM9,midnight,2019-04-03T09:30:00-04:00,1.976116180955292847789894415394909980514,38.47297297297297297297297297,783.864864864864864864864865,1.025648779321151681942630096,74,74,be4520f83e5ab6bc4fd5,2019-04-03,2019-04-03,2019
NQM9,midnight,2019-05-07T09:30:00-04:00,3.367282697872690584108999584596218628977,12.77506112469437652811735941,248.6625916870415647921760377,0.870563586104666639047120392913072044086,409,409,be94c4edd18a71bf6467,2019-05-07,2019-05-07,2019
NQM9,prior_rth,2019-05-29T16:00:00-04:00,2.843423756407066915155223410421181760497,25.61075949367088607594936709,1335.607594936708860759493672,0.837624212922020132574914367,316,316,bece05c968f399d3da09,2019-05-30,2019-05-29,2019
NQZ9,full_overnight,2019-09-24T09:30:00-04:00,3.419468288802756150596098247042880090619,33.51190476190476190476190476,416.9107142857142857142857143,0.9887669263156676325441138795,168,168,bf4e93f7a1959f8fdda8,2019-09-24,2019-09-24,2019
NQM9,full_overnight,2019-03-21T09:30:00-04:00,2.587822391025280608914151486604836066794,20.5570934256055363321799308,303.9446366782006920415224916,1.035877738625662231365941836562005231978,289,289,bfe486c34e8f36940ff1,2019-03-21,2019-03-21,2019
NQU9,prior_rth,2019-08-02T16:00:00-04:00,2.62662127902605797682666204314487529348,24.06060606060606060606060606,1170.30735930735930735930736,0.655744761719039600130740994,462,462,c009c2fc614c2c1908b1,2019-08-05,2019-08-02,2019
NQZ9,opening_hour_rth,2019-10-09T10:30:00-04:00,2.172741189189618866864325941873425291338,11,499.6153846153846153846153848,0.9536037974878478903566606968533352019836,143,143,c0af10e75f3e13795747,2019-10-09,2019-10-09,2019
NQH9,midnight,2019-01-29T09:30:00-05:00,2.628848312564486885451948160314031851837,19.86486486486486486486486486,283.3693693693693693693693691,0.9123928270770648246572996055,222,222,c0b71be562067533a14b,2019-01-29,2019-01-29,2019
NQZ9,opening_hour_rth,2019-10-15T10:30:00-04:00,3.285075198499106085169598962593774546906,4,306.0488888888888888888888882,0.6763153200287170449530983296217226971551,225,225,c134f02538cde17b2031,2019-10-15,2019-10-15,2019
NQM9,full_overnight,2019-06-11T09:30:00-04:00,3.238646090361156369775549431069150918907,15.88955223880597014925373134,244.5223880597014925373134331,0.8503829730733717534184020194808046748648,335,335,c17780dbf58a30b29f87,2019-06-11,2019-06-11,2019
NQM9,opening_hour_rth,2019-05-07T10:30:00-04:00,2.597633752982816844665086111433918992569,7.230496453900709219858156028,584.769503546099290780141844,0.854240060592068781173917985,282,282,c1a68bdacd3b12da993c,2019-05-07,2019-05-07,2019
NQZ9,midnight,2019-12-10T09:30:00-05:00,4.748870965378682674529962886320882929033,13.53468208092485549132947977,326.6127167630057803468208113,0.599713608540050015482890918,346,346,c27df0a1c101e8a3933a,2019-12-10,2019-12-10,2019
NQZ9,opening_hour_rth,2019-10-04T10:30:00-04:00,1.919518475659484766205509672396300387824,10.28571428571428571428571429,523.2032967032967032967032963,1.123507201131157088340952086,182,182,c2c048b25a6301647389,2019-10-04,2019-10-04,2019
NQH9,midnight,2019-02-05T09:30:00-05:00,2.234736934629976569383420850999989924189,17.4450867052023121387283237,249.1502890173410404624277456,0.9855398048566209553551453541952345625866,173,173,c40c851cf23187cd1eda,2019-02-05,2019-02-05,2019
NQZ9,full_overnight,2019-11-14T09:30:00-05:00,2.840920091254203353354687742801766232684,30.9375,436.6406250000000000000000001,0.6826687478017654309643360515,192,192,c4988b33bd5865589d88,2019-11-14,2019-11-14,2019
NQH9,midnight,2019-02-04T09:30:00-05:00,2.519167195346976251521674351266367639452,30.96363636363636363636363636,330.8636363636363636363636368,0.954294971829200623961201414,110,110,c4b64e6b48fdbc347743,2019-02-04,2019-02-04,2019
NQH9,midnight,2019-01-17T09:30:00-05:00,2.238280764083295034682507516595228489508,21.49767441860465116279069767,273.5906976744186046511627909,0.9858714331977613449888391597192901686475,215,215,c5036546a5ee7227b4fd,2019-01-17,2019-01-17,2019
NQZ9,midnight,2019-11-08T09:30:00-05:00,4.130413629310597984376361691419235615268,20.4125,305.3125000000000000000000002,0.648134263487348528059893417,160,160,c54e0f7013f9eaa6bdb7,2019-11-08,2019-11-08,2019
NQZ9,prior_rth,2019-11-22T16:00:00-05:00,2.808416282325247224291663764292097800934,15.59160305343511450381679389,905.969465648854961832061066,0.9713776197674647333930336405,262,262,c55b86e7207ad860ff50,2019-11-25,2019-11-22,2019
NQM9,full_overnight,2019-05-09T09:30:00-04:00,3.085668729803259968992471829898279343305,21.74429223744292237442922374,312.1780821917808219178082201,0.768858937347852195536510241,438,438,c56570729e05aacdf35b,2019-05-09,2019-05-09,2019
NQU9,opening_hour_rth,2019-09-09T10:30:00-04:00,3.195207821807285298773274380331112306798,7.647798742138364779874213836,549.3459119496855345911949687,0.8339998519497343941379857952577465692084,159,159,c56991e34ab42764705f,2019-09-09,2019-09-09,2019
NQU9,prior_rth,2019-08-26T16:00:00-04:00,2.596707819638384170416907240062806658854,26.19795221843003412969283276,1148.945392491467576791808871,0.8020223459304367809898634722391983882736,293,293,c5a0121d79a2afc415a9,2019-08-27,2019-08-26,2019
NQU9,opening_hour_rth,2019-08-12T10:30:00-04:00,2.362593298650397417357667983212031208982,10.82741116751269035532994924,487.1421319796954314720812187,0.9588410995722180319277843784797264991157,197,197,c6626a7ebffc4c9fccc5,2019-08-12,2019-08-12,2019
NQH0,opening_hour_rth,2019-12-27T10:30:00-05:00,2.427857631936485682691125900209508221312,4.829383886255924170616113744,420.654028436018957345971564,1.014173934104394168963398366945167118799,211,211,c73b32d58df3e5b1d512,2019-12-27,2019-12-27,2019
NQM9,midnight,2019-03-25T09:30:00-04:00,2.4341326631934451499894769858005824674,17.22027972027972027972027972,282.4055944055944055944055941,0.8933845407297814948935465485,286,286,c7585e7937a39b2bfd26,2019-03-25,2019-03-25,2019
NQZ9,full_overnight,2019-09-25T09:30:00-04:00,2.78428354902948464140132383454859307094,25.22697368421052631578947368,418.3157894736842105263157918,1.059058197655339766382876082,304,304,c7662b14026af2a27183,2019-09-25,2019-09-25,2019
NQH0,midnight,2019-12-16T09:30:00-05:00,3.198303592955444007580561746826711812045,18.04109589041095890410958904,352.8698630136986301369863015,0.7391203260754662653528195265,146,146,c79f2033305eb9fe7c62,2019-12-16,2019-12-16,2019
NQH9,midnight,2019-03-06T09:30:00-05:00,3.159319769736318026825801932588186479131,25.71559633027522935779816514,339.9174311926605504587155967,0.7708364617676749609405544441284004837826,109,109,c7cdcb0bdb1c1230d8be,2019-03-06,2019-03-06,2019
NQU9,full_overnight,2019-08-06T09:30:00-04:00,3.750763517146257910300325198760094614115,20.13996316758747697974217311,297.6620626151012891344383045,0.7959406612864916990792782525,1086,1086,c8c2459b89b8c178527f,2019-08-06,2019-08-06,2019
NQH9,prior_rth,2019-02-07T16:00:00-05:00,3.007578922991633703231539214368394673855,19.12378640776699029126213592,1218.524271844660194174757283,0.87788937634020888832334725,412,412,c91d095900ed1fa90b69,2019-02-08,2019-02-07,2019
NQU9,opening_hour_rth,2019-09-04T10:30:00-04:00,2.459991642775993496569688931082504259404,8.33125,490.0374999999999999999999998,0.984948855510180395831387261,160,160,c931bbe5a9b1e31075bb,2019-09-04,2019-09-04,2019
NQZ9,prior_rth,2019-10-16T16:00:00-04:00,2.94537337810822282266649097525946739351,25.28571428571428571428571429,1266.972527472527472527472532,0.6376306672040776534118966665,182,182,ca89a76ed96b67e8473a,2019-10-17,2019-10-16,2019
NQH9,full_overnight,2019-01-30T09:30:00-05:00,3.150452550357038993274240794783045281587,27.4579831932773109243697479,355.0588235294117647058823528,0.7062191481019642856198909165,238,238,cad643e5c77d3bd30b86,2019-01-30,2019-01-30,2019
NQZ9,full_overnight,2019-11-21T09:30:00-05:00,3.095816037153364280333496163833582222975,29.02573529411764705882352941,484.8602941176470588235294143,0.8400994702073200622013223385,272,272,cba27fcaa108dc2ad14e,2019-11-21,2019-11-21,2019
NQZ9,midnight,2019-10-16T09:30:00-04:00,3.321859723818710109729225272397304971071,34.61363636363636363636363636,539.8863636363636363636363633,0.6969240890414680880429090175,132,132,cc364b186e6280d42277,2019-10-16,2019-10-16,2019
NQM9,prior_rth,2019-04-17T16:00:00-04:00,2.750830499708616978291130889729722623279,22.75225225225225225225225225,1710.59009009009009009009009,0.718696533682585275491033371,222,222,cc3923b0588b23bd13d9,2019-04-18,2019-04-17,2019
NQU9,opening_hour_rth,2019-07-23T10:30:00-04:00,2.448342216876401141971664371290216488506,5.209183673469387755102040816,374.0561224489795918367346945,1.018667561853407917586907125,196,196,cc9bd59a23d67f5e0b9f,2019-07-23,2019-07-23,2019
NQZ9,midnight,2019-12-12T09:30:00-05:00,3.009440860197419164348437006970346572954,17.97340425531914893617021277,406.7819148936170212765957448,1.027319181241909904643814014,188,188,cd23ea0641784d12dd57,2019-12-12,2019-12-12,2019
NQU9,prior_rth,2019-09-09T16:00:00-04:00,2.505177139974702523888196491124138647106,15.8128654970760233918128655,841.2368421052631578947368415,1.105735369399699255000040468,342,342,cd3caba2cc592aee34c1,2019-09-10,2019-09-09,2019
NQZ9,opening_hour_rth,2019-10-02T10:30:00-04:00,3.234324202380686977058675628608313405825,6.327464788732394366197183099,409.3767605633802816901408486,0.582600208041100815011200707,284,284,cd3f9a9067141f873b2e,2019-10-02,2019-10-02,2019
NQH9,opening_hour_rth,2019-02-13T10:30:00-05:00,2.61105076098584615370062106665616226413,8.539393939393939393939393939,561.763636363636363636363637,0.811914644009735264999560427679034474541,165,165,cda5e3f52e3f964a7db4,2019-02-13,2019-02-13,2019
NQU9,midnight,2019-07-11T09:30:00-04:00,3.179365605896663696455833707354615199561,25.65734265734265734265734266,412.3356643356643356643356652,0.9763032409872146892963310961529776408174,143,143,cdc93bd4c0447687de17,2019-07-11,2019-07-11,2019
NQU9,opening_hour_rth,2019-08-08T10:30:00-04:00,2.464278366634730321078986867712000112555,7.121568627450980392156862745,450.0549019607843137254901953,0.8996697437252533616412334141004956303963,255,255,cdeb9b96707caa51c115,2019-08-08,2019-08-08,2019
NQH0,opening_hour_rth,2019-12-17T10:30:00-05:00,1.834916299436210557109310582120746765922,7.922413793103448275862068966,579.4051724137931034482758628,1.120762735795415766532995472,116,116,cdf12948590f4e8ede36,2019-12-17,2019-12-17,2019
NQM9,midnight,2019-04-22T09:30:00-04:00,2.513886177155746090383397905430580010447,19.97435897435897435897435897,294.7435897435897435897435897,0.9035307635107535153399554878881502280463,117,117,ce289c478e91128761ff,2019-04-22,2019-04-22,2019
NQU9,full_overnight,2019-07-24T09:30:00-04:00,3.145559535584500964942503943280140978154,27.35135135135135135135135135,418.459459459459459459459459,0.8433035818774143112177407810750020153209,185,185,ce5216534780b2cdc777,2019-07-24,2019-07-24,2019
NQM9,midnight,2019-06-11T09:30:00-04:00,3.034241238872809606030915049663041563114,15.18502202643171806167400881,272.4449339207048458149779737,0.8943366040257549843559810677191275294241,227,227,ce58ee7ee553b80816fc,2019-06-11,2019-06-11,2019
NQU9,opening_hour_rth,2019-08-09T10:30:00-04:00,2.570946359300277543174630103672913666322,6.708333333333333333333333333,376.935897435897435897435899,0.825364141610531048475084401,312,312,ce5abd8f84113ecab7bc,2019-08-09,2019-08-09,2019
NQH9,prior_rth,2019-01-08T16:00:00-05:00,2.979807888617217802376685662343830098629,18.19327731092436974789915966,889.0924369747899159663865553,0.9740452996932589855975943195,476,476,cf06cc23dc4cdb3f4fe5,2019-01-09,2019-01-08,2019
NQM9,prior_rth,2019-05-01T16:00:00-04:00,4.731399519170740606250830237722931672306,14.6937799043062200956937799,979.1100478468899521531100529,0.4875372376514010769536911344,418,418,cf79d5bf58d03c045711,2019-05-02,2019-05-01,2019
NQU9,midnight,2019-08-13T09:30:00-04:00,2.849171365927573350535965852323860249361,27.46757679180887372013651877,443.2662116040955631399317399,0.7289283622847503145732137170725913079223,293,293,cf7abbd85a8c3f3799c9,2019-08-13,2019-08-13,2019
NQH9,opening_hour_rth,2019-02-05T10:30:00-05:00,3.374629577422731712263209197545342505212,6.516129032258064516129032258,518.7741935483870967741935485,0.3820962564970141504286276014,186,186,cfabce9608532922d9b1,2019-02-05,2019-02-05,2019
NQM9,prior_rth,2019-05-15T16:00:00-04:00,4.55480403873133384238963940724271680858,11.06552706552706552706552707,548.8703703703703703703703749,0.753192217577863010339382365,702,702,cfc830947e8fb2ef166f,2019-05-16,2019-05-15,2019
NQM9,opening_hour_rth,2019-03-12T10:30:00-04:00,1.896534978692141988031504135977289639292,12.5462962962962962962962963,780.3518518518518518518518515,1.17151624873233182703721697,108,108,cfcb3f8b4b07455a4bce,2019-03-12,2019-03-12,2019
NQZ9,full_overnight,2019-11-04T09:30:00-05:00,2.848210781988338766988273820565889087501,15.41886792452830188679245283,249.6792452830188679245283018,0.9594335294640428407284262753989785156706,265,265,d005c1936e3f40a8d471,2019-11-04,2019-11-04,2019
NQZ9,opening_hour_rth,2019-09-19T10:30:00-04:00,3.14991592418557522996788239639505766054,6.344262295081967213114754098,397.2677595628415300546448091,0.7151530059218043003067997731355246097903,183,183,d083914028d90e43c1e9,2019-09-19,2019-09-19,2019
NQH9,full_overnight,2019-03-05T09:30:00-05:00,2.865592875628420099213156496656527925954,31.0172413793103448275862069,393.7183908045977011494252876,0.879616157275893097414268683,174,174,d12f872abd92c0520457,2019-03-05,2019-03-05,2019
NQU9,full_overnight,2019-06-21T09:30:00-04:00,2.385928016982786030127909473163929553141,39.73184357541899441340782123,502.681564245810055865921788,1.005490145439337133244845890075471354241,179,179,d17667cd56cffecdbc25,2019-06-21,2019-06-21,2019
NQZ9,prior_rth,2019-09-26T16:00:00-04:00,2.295199544552407613675381077249324264386,21.89820359281437125748502994,1148.769461077844311377245506,0.930570212498271868137402196,334,334,d1acee93ff19c6ab263c,2019-09-27,2019-09-26,2019
NQU9,full_overnight,2019-06-27T09:30:00-04:00,2.978251286161571525836844403530168613209,21.43564356435643564356435644,293.9273927392739273927392738,0.9846244303857636795705326041801996857037,303,303,d1cb4be9715353135ba9,2019-06-27,2019-06-27,2019
NQU9,midnight,2019-08-30T09:30:00-04:00,3.825893459483829791585291244517300676989,16.14376996805111821086261981,309.7795527156549520766773169,0.6891907622233509881117877296463141190575,313,313,d2187b79ac32897fa892,2019-08-30,2019-08-30,2019
NQH0,opening_hour_rth,2019-12-26T10:30:00-05:00,2.651462075495148493688550005630219539965,5.305555555555555555555555556,304.8796296296296296296296297,0.8420108315511698400793559475,108,108,d22d6d6be930a42734e5,2019-12-26,2019-12-26,2019
NQU9,opening_hour_rth,2019-08-13T10:30:00-04:00,3.74949887565440505811093985677760700855,3.847385272145144076840981857,217.2860192102454642475987173,0.647768992464966833318693955708649940202,937,937,d23cd416236ded1da809,2019-08-13,2019-08-13,2019
NQU9,opening_hour_rth,2019-07-22T10:30:00-04:00,2.07236916115988463366815363676515814389,6.241573033707865168539325843,499.910112359550561797752809,1.052388778859119738785351924,178,178,d29d5bdbfafd4246e4e9,2019-07-22,2019-07-22,2019
NQH9,opening_hour_rth,2019-02-04T10:30:00-05:00,2.340413571743595814035120429845554697357,6.921568627450980392156862745,479.8431372549019607843137256,0.94924316705036427152902425,204,204,d2ec4e492daf7b45824f,2019-02-04,2019-02-04,2019
NQZ9,opening_hour_rth,2019-11-12T10:30:00-05:00,4.067657373428502693106293474909556300075,5.283687943262411347517730496,458.6099290780141843971631208,0.7663304446110701465193091920155354561826,141,141,d313b3b88dba553f4db0,2019-11-12,2019-11-12,2019
NQH9,opening_hour_rth,2019-01-04T10:30:00-05:00,2.981232438183045557858614745828981294823,4.504990019960079840319361277,275.3952095808383233532934118,0.7610996480955144384779613842406195762802,501,501,d32aeb1e8cd6dbc6f017,2019-01-04,2019-01-04,2019
NQM9,opening_hour_rth,2019-05-20T10:30:00-04:00,2.221640341028632512156191524846286806792,9.116731517509727626459143969,553.4202334630350194552529214,0.8576388689812814250438777434080283315457,257,257,d3a3c6a25ca444c5375d,2019-05-20,2019-05-20,2019
NQU9,prior_rth,2019-06-25T16:00:00-04:00,3.394080835476597351825277173246984046754,11.30541012216404886561954625,581.4607329842931937172774857,0.7977116397463754186854534094202760720634,573,573,d3b609dc5af8ea4bd73d,2019-06-26,2019-06-25,2019
NQZ9,full_overnight,2019-10-03T09:30:00-04:00,2.345513418107309290671059080796895345301,51.02762430939226519337016575,610.9668508287292817679558006,1.005349719925966746840709248787627529329,181,181,d40f37160f8049dd65fa,2019-10-03,2019-10-03,2019
NQZ9,opening_hour_rth,2019-11-05T10:30:00-05:00,2.426906368024971543476508806858047407933,6.945783132530120481927710843,497.1024096385542168674698784,0.783159249328306520249073205,166,166,d46a7e0030b0aca74bdd,2019-11-05,2019-11-05,2019
NQM9,opening_hour_rth,2019-06-12T10:30:00-04:00,1.90125299121957895597699389114680129242,9.515723270440251572327044025,633.0000000000000000000000006,1.090495266044628846127973739265522778539,159,159,d472a5adce501220692f,2019-06-12,2019-06-12,2019
NQM9,full_overnight,2019-06-10T09:30:00-04:00,3.339140919067192597573072851091282251056,31.22897196261682242990654206,396.8317757009345794392523365,0.679510204852556687138747846,214,214,d49e676107521c360baf,2019-06-10,2019-06-10,2019
NQM9,opening_hour_rth,2019-06-04T10:30:00-04:00,2.81596440681401292806211898319110499044,7.931034482758620689655172414,537.9386973180076628352490418,0.7910237315450120447028387140473069433095,261,261,d556699003790c1dd2dd,2019-06-04,2019-06-04,2019
NQZ9,full_overnight,2019-11-13T09:30:00-05:00,3.034966163076458122580399133959482899063,22.15813953488372093023255814,339.7720930232558139534883719,0.8588696619564117990255907215393316186069,215,215,d59536423bc14835ee7c,2019-11-13,2019-11-13,2019
NQU9,prior_rth,2019-08-20T16:00:00-04:00,2.300996331978562801835611220503553380994,22.89208633093525179856115108,1018.025179856115107913669069,1.067666299495922439863489694,278,278,d6091d1af4cbc2af2252,2019-08-21,2019-08-20,2019
NQZ9,full_overnight,2019-10-25T09:30:00-04:00,2.586502792686969581659784005716990802576,39.91964285714285714285714286,536.8214285714285714285714288,0.960481357990926456580173304,112,112,d69263c66d25331308e2,2019-10-25,2019-10-25,2019
NQU9,opening_hour_rth,2019-07-11T10:30:00-04:00,2.040624719112046375666003275999889780754,12.36458333333333333333333333,901.3541666666666666666666667,0.905252561974553076694996893,96,96,d693fbe1fd75a96d74c6,2019-07-11,2019-07-11,2019
NQU9,opening_hour_rth,2019-08-27T10:30:00-04:00,2.727308300000266962055614333153519374412,10.70469798657718120805369128,594.5838926174496644295302016,0.6132314579078232456672597802195661531132,149,149,d6f6b0d4a51265584cf7,2019-08-27,2019-08-27,2019
NQM9,midnight,2019-03-14T09:30:00-04:00,2.076229579155570505413054327564670143855,21.2654320987654320987654321,352.3765432098765432098765427,1.130330416117100434579163648,162,162,d757a1f0b5dcf44e44e4,2019-03-14,2019-03-14,2019
NQM9,opening_hour_rth,2019-04-16T10:30:00-04:00,2.145034032108596521905918494681423784362,7.611650485436893203883495146,783.2330097087378640776699026,1.018007778196020905387414656910074908086,103,103,d77fa243ad1a71c24061,2019-04-16,2019-04-16,2019
NQM9,full_overnight,2019-03-28T09:30:00-04:00,2.103257813459402541110906844550091697068,29.42168674698795180722891566,452.8835341365461847389558213,1.087175794113518786636717150649963403596,249,249,d798af145bd2258c8523,2019-03-28,2019-03-28,2019
NQM9,midnight,2019-03-20T09:30:00-04:00,2.753311990478408630897005082305561337331,23.63157894736842105263157895,370.7631578947368421052631576,0.757787200895611812098485934,114,114,d89eb19c6bf89be5154d,2019-03-20,2019-03-20,2019
NQU9,full_overnight,2019-08-09T09:30:00-04:00,2.559908530811557895894917716542121589595,37.50561797752808988764044944,520.8314606741573033707865187,0.6976905134316283185009814257753644868565,267,267,d8d934e139b687153286,2019-08-09,2019-08-09,2019
NQZ9,full_overnight,2019-10-07T09:30:00-04:00,5.677053556978403785031147495192965141236,23.19934640522875816993464052,238.797385620915032679738562,0.08342515604428223551614958735,306,306,d96d36dd225fdf6400fc,2019-10-07,2019-10-07,2019
NQU9,prior_rth,2019-07-19T16:00:00-04:00,3.296645270525127557819563284414834484169,12.59362549800796812749003984,661.8386454183266932270916337,0.885553240898259624159711779,502,502,d993b699e7bbae5ec377,2019-07-22,2019-07-19,2019
NQM9,midnight,2019-05-21T09:30:00-04:00,3.337337377417609400538696922740647259389,20.36567164179104477611940299,351.3022388059701492537313433,0.9696326486623096220135330735,268,268,d9c6bed0e88269725f4c,2019-05-21,2019-05-21,2019
NQZ9,prior_rth,2019-11-13T16:00:00-05:00,2.435367045869836376147340290924414993255,26.45251396648044692737430168,1648.011173184357541899441342,0.9204716374386250750775088969071129980962,179,179,d9ecd27427cd67d55ca6,2019-11-14,2019-11-13,2019
NQZ9,midnight,2019-09-18T09:30:00-04:00,3.004889533578678063253197374553348772746,27.39583333333333333333333333,360.2604166666666666666666664,0.718787936590937834375719024,96,96,da25bab60149bc500d08,2019-09-18,2019-09-18,2019
NQM9,opening_hour_rth,2019-05-02T10:30:00-04:00,2.092778301881211192881448688155006370736,6.526829268292682926829268293,510.3024390243902439024390229,0.9331989084349816080797633656692552761692,205,205,db99c21b343e1eb08a50,2019-05-02,2019-05-02,2019
NQZ9,opening_hour_rth,2019-12-12T10:30:00-05:00,2.886488331340682756283851725192251939042,4.346982758620689655172413793,312.2931034482758620689655162,0.6359118261008880071813094255,464,464,dba001ab3996a3eef851,2019-12-12,2019-12-12,2019
NQM9,midnight,2019-05-10T09:30:00-04:00,2.159275406025396235677957087292278860584,26.3128491620111731843575419,350.2988826815642458100558637,1.079479418467509945591000243,358,358,dba7a31c2145bd2086ec,2019-05-10,2019-05-10,2019
NQM9,opening_hour_rth,2019-05-28T10:30:00-04:00,2.685813144853008083560980340346832683051,7.736559139784946236559139785,471.7473118279569892473118276,0.9086955705728069609663336185,186,186,dc1a07250f5089c74ae0,2019-05-28,2019-05-28,2019
NQU9,opening_hour_rth,2019-07-05T10:30:00-04:00,1.782501391551514083858749460091091824847,8.549668874172185430463576159,463.1059602649006622516556296,1.099761789620783767904391277346571216288,151,151,dc41c745a2b71d31aade,2019-07-05,2019-07-05,2019
NQZ9,opening_hour_rth,2019-10-16T10:30:00-04:00,2.339665027138609553594179542864496245764,9.909090909090909090909090909,641.9008264462809917355371912,0.6450029683602383261961916496554949664258,121,121,dc7bb6ec3debfcaf3ee9,2019-10-16,2019-10-16,2019
NQU9,midnight,2019-08-07T09:30:00-04:00,2.419726062374915790805117889412064865862,14.13170731707317073170731707,263.3788617886178861788617883,0.8730536435706158506169132273550365596154,615,615,dc8b9314c2d47189d5b7,2019-08-07,2019-08-07,2019
NQH9,opening_hour_rth,2019-03-08T10:30:00-05:00,1.90674478620076197798543482333535016858,12.59124087591240875912408759,461.6131386861313868613138676,0.9686292836857332454752317732955430863904,137,137,ddce86857c1d34bb75bc,2019-03-08,2019-03-08,2019
NQU9,full_overnight,2019-09-09T09:30:00-04:00,3.422991452079869819052217847301802322601,41.52985074626865671641791045,539.4552238805970149253731343,0.631640932669667268009695994,134,134,ddfa65f32203856308c8,2019-09-09,2019-09-09,2019
NQU9,opening_hour_rth,2019-07-16T10:30:00-04:00,2.059528746899601490759107802377470001133,9.6125,623.9500000000000000000000006,1.106878401506641353390590732,80,80,de0d8d6ac804c27f5d5b,2019-07-16,2019-07-16,2019
NQH9,full_overnight,2019-01-23T09:30:00-05:00,2.373144365696482289440773651563287303967,31.46017699115044247787610619,381.4424778761061946902654869,0.8940662598355375115729325015,226,226,de2e9074084f16358774,2019-01-23,2019-01-23,2019
NQZ9,opening_hour_rth,2019-10-22T10:30:00-04:00,2.016205512467888039877198035788455212494,8.914728682170542635658914729,572.6666666666666666666666675,1.073609347766752895395538809694652439358,129,129,de32d284ddd235efc675,2019-10-22,2019-10-22,2019
NQH9,full_overnight,2019-01-24T09:30:00-05:00,2.239419491003875054245479183009162438141,37.42523364485981308411214953,475.2102803738317757009345808,1.020135515739069871506223681,214,214,de4ff3544663f19b3e6d,2019-01-24,2019-01-24,2019
NQM9,full_overnight,2019-05-10T09:30:00-04:00,2.50069938394859872735251154925922659249,32.82432432432432432432432432,391.9806949806949806949806944,0.905807585625973695638861737,518,518,df05e10b51a4fe6c8713,2019-05-10,2019-05-10,2019
NQU9,prior_rth,2019-09-06T16:00:00-04:00,2.730810661671056153740676896426757544484,28.92682926829268292682926829,1428.506097560975609756097562,1.01177222946934509976753685,164,164,df12e9b3da4a800302c7,2019-09-09,2019-09-06,2019
NQH9,opening_hour_rth,2019-01-24T10:30:00-05:00,2.087539803068548002552900111505693504017,9.459016393442622950819672131,580.852459016393442622950818,0.9630085824559385221372342954614433694353,183,183,df2a35c4d38007a517a1,2019-01-24,2019-01-24,2019
NQU9,full_overnight,2019-08-08T09:30:00-04:00,3.08025914273681572079483780947052056275,31.75806451612903225806451613,378.784946236559139784946236,0.716670648336246341294973604,372,372,df3c192188a3a6243291,2019-08-08,2019-08-08,2019
NQZ9,midnight,2019-09-30T09:30:00-04:00,3.219026825723166960076478079814167142758,26.57608695652173913043478261,330.6086956521739130434782601,0.715715169959005371964312276,184,184,dfa0cf6074d4ef5b95ed,2019-09-30,2019-09-30,2019
NQU9,midnight,2019-08-06T09:30:00-04:00,2.652707939716309024852237107866136190859,27.56968215158924205378973105,434.7212713936430317848410751,0.8574200205048560975903544084104808359066,409,409,dfa6518734783ccd1c9b,2019-08-06,2019-08-06,2019
